name,object,closeness
Scene344_6, soccerball,0.000028
Scene344_7, cloud,0.001488
Scene344_7, slide,0.000066
Scene344_7, purpleglasses,0.637628
Scene344_8, oaktree,0.08995
Scene344_9, cloud,0.000001
Scene344_9, soccerball,0.000236
Scene345_0, hotairballoon,0.000005
Scene345_0, baseballcap,0.971416
Scene345_0, tennisball,0.061268
Scene345_1, sun,0.029173
Scene345_1, baseballcap,0.987578
Scene345_1, piratehat,0.000045
Scene345_1, tennisball,0.002352
Scene345_2, piratehat,0.997503
Scene345_2, tennisball,0.000095
Scene345_3, oaktree,0.232982
Scene345_3, tennisball,0.000118
Scene345_4, sun,0.000001
Scene345_4, tent,0.009571
Scene345_4, tennisball,0.003123
Scene345_5, oaktree,0.236336
Scene345_5, vikinghat,0.99005
Scene345_7, frisbee,0.000077
Scene345_8, oaktree,0.075698
Scene345_9, wintercap,0.98167
Scene346_0, helicopter,0.000006
Scene346_0, cloud,0.000005
Scene346_0, girl,0.000026
Scene346_1, girl,0.000447
Scene346_2, helicopter,0.000073
Scene346_2, bennie,0.000113
Scene346_2, vikinghat,0.973848
Scene346_3, appletree,0.130746
Scene346_3, piratehat,0.987578
Scene346_4, appletree,0.10419
Scene346_4, girl,0.000036
Scene346_5, oaktree,0.000008
Scene346_5, girl,0.008222
Scene346_6, helicopter,0.007244
Scene346_6, girl,0.000142
Scene346_6, soccerball,0.000145
Scene346_7, girl,0.000007
Scene346_7, baseballcap,0.97531
Scene346_7, vikinghat,0.000055
Scene346_8, bear,0.002385
Scene346_9, helicopter,0.000055
Scene347_0, pinetree,0.000017
Scene347_0, girl,0.000001
Scene347_1, rocket,0.000039
Scene347_1, baseballcap,0.98167
Scene347_2, girl,0.00157
Scene347_3, girl,0.042004
Scene347_4, duck,0.000023
Scene347_5, girl,0.000088
Scene347_6, girl,0.051837
Scene347_7, cat,0.000018
Scene347_8, girl,0.002851
Scene347_9, duck,0.000002
Scene348_0, swing,0.076536
Scene348_0, girl,0.003002
Scene348_1, swing,0.009932
Scene348_1, girl,0.003196
Scene348_1, baseballcap,0.985605
Scene348_2, airplane,0.007163
Scene348_2, swing,0.139214
Scene348_2, girl,0.063049
Scene348_3, swing,0.004736
Scene348_3, girl,0.001159
Scene348_4, swing,0.303114
Scene348_4, girl,0.072061
Scene348_5, swing,0.019901
Scene348_5, girl,0.002685
Scene348_5, baseballcap,0.043718
Scene348_6, cloud,0.001003
Scene348_6, swing,0.011885
Scene348_6, girl,0.003196
Scene348_7, swing,0.020394
Scene348_7, girl,0.003073
Scene348_7, baseballcap,0.95839
Scene348_8, sun,0.000062
Scene348_8, swing,0.14843
Scene348_8, girl,0.089105
Scene348_9, swing,0.161889
Scene348_9, girl,0.065951
Scene349_0, cloud,0.000001
Scene349_0, girl,0.000151
Scene349_0, hamburger,0.000922
Scene349_1, bear,0.002065
Scene349_1, hamburger,0.000141
Scene349_1, frisbee,0.000026
Scene349_2, bear,0.000078
Scene349_2, vikinghat,0.000009
Scene349_2, purpleglasses,0.693156
Scene349_2, hamburger,0.002476
Scene349_3, sun,0.000004
Scene349_3, bear,0.000013
Scene349_3, baseballcap,0.983144
Scene349_3, hamburger,0.001206
Scene349_4, girl,0.000112
Scene349_4, bear,0.004344
Scene349_4, hamburger,0.032277
Scene349_5, girl,0.000572
Scene349_5, baseballcap,0.000222
Scene349_5, hamburger,0.046149
Scene349_6, bear,0.000023
Scene349_6, hamburger,0.001108
Scene349_7, bear,0.001708
Scene349_7, bennie,0.982161
Scene349_7, hamburger,0.076996
Scene349_8, helicopter,0.000002
Scene349_8, girl,0.022528
Scene349_8, baseballcap,0.99005
Scene349_8, hamburger,0.047979
Scene349_9, cloud,0.000004
Scene349_9, bear,0.006121
Scene349_9, hamburger,0.048123
