name,object,closeness
Scene339_3, wizardhat,0.000349
Scene339_3, hamburger,0.000113
Scene339_4, girl,0.000007
Scene339_4, dog,0.111247
Scene339_4, wizardhat,0.009
Scene339_4, hamburger,0.023354
Scene339_5, girl,0.007828
Scene339_5, wizardhat,0.000294
Scene339_6, dog,0.001749
Scene339_6, wizardhat,0.000255
Scene339_6, hamburger,0.001795
Scene339_7, girl,0.001232
Scene339_7, dog,0.612915
Scene339_7, wizardhat,0.006873
Scene339_7, hamburger,0.291884
Scene339_8, girl,0.052839
Scene339_8, dog,0.021322
Scene339_8, wizardhat,0.000345
Scene339_8, hamburger,0.009233
Scene339_9, slide,0.000148
Scene339_9, sandbox,0.019284
Scene339_9, girl,0.067881
Scene339_9, dog,0.000188
Scene339_9, wizardhat,0.000272
Scene339_9, vikinghat,0.000555
Scene339_9, purpleglasses,0.011221
Scene339_9, hamburger,0.000003
Scene340_0, rain,0.000988
Scene340_0, oaktree,0.002931
Scene340_0, pizza,0.610791
Scene340_1, sun,0.000001
Scene340_1, bear,0.000001
Scene340_1, pizza,0.949329
Scene340_2, tent,0.822012
Scene340_2, sunglasses,0.041565
Scene340_2, pizza,0.5585
Scene340_3, bear,0.001682
Scene340_3, sunglasses,0.055995
Scene340_3, pizza,0.882497
Scene340_4, appletree,0.000033
Scene340_4, bear,0.000011
Scene340_4, pizza,0.950754
Scene340_5, bear,0.022184
Scene340_5, sunglasses,0.001325
Scene340_5, pizza,0.81409
Scene340_6, bear,0.000318
Scene340_6, baseballcap,0.006267
Scene340_6, sunglasses,0.000013
Scene340_6, pizza,0.882497
Scene340_7, girl,0.000013
Scene340_7, bear,0.000002
Scene340_7, baseballcap,0.005386
Scene340_7, pizza,0.987578
Scene340_8, slide,0.047359
Scene340_8, bear,0.001435
Scene340_8, pizza,0.949329
Scene340_9, bear,0.000022
Scene340_9, pizza,0.99551
Scene341_0, girl,0.151829
Scene341_0, cat,0.000004
Scene341_0, bennie,0.001992
Scene341_0, kite,0.000353
Scene341_1, girl,0.498077
Scene341_1, bennie,0.001648
Scene341_2, girl,0.345591
Scene341_3, girl,0.146314
Scene341_3, purpleglasses,0.032306
Scene341_4, girl,0.000055
Scene341_4, beachball,0.858559
Scene341_5, girl,0.001851
Scene341_5, pie,0.000276
Scene341_5, pail,0.812207
Scene341_6, oaktree,0.000986
Scene341_6, girl,0.004594
Scene341_6, owl,0.000584
Scene341_6, bennie,0.656558
Scene341_6, kite,0.000062
Scene341_7, girl,0.001824
Scene341_7, baseballcap,0.004844
Scene341_8, girl,0.108067
Scene341_8, wizardhat,0.000439
Scene341_8, kite,0.000004
Scene341_9, girl,0.118541
Scene341_9, baseballcap,0.394356
Scene341_9, kite,0.000077
Scene343_0, girl,0.000005
Scene343_0, dog,0.046305
Scene343_0, beachball,0.237758
Scene343_1, purpleglasses,0.218275
Scene343_1, beachball,0.844509
Scene343_2, beachball,0.021829
Scene343_3, beachball,0.411272
Scene343_4, slide,0.000015
Scene343_4, girl,0.000832
Scene343_4, beachball,0.378137
Scene343_5, girl,0.000001
Scene343_5, sunglasses,0.037591
Scene343_5, beachball,0.68352
Scene343_6, table,0.018133
Scene343_6, girl,0.000003
Scene343_6, sunglasses,0.227069
Scene343_6, beachball,0.179604
Scene343_7, beachball,0.181622
Scene343_8, girl,0.01027
Scene343_8, sunglasses,0.035119
Scene343_8, beachball,0.380983
Scene343_9, bouncy,0.01158
Scene343_9, sunglasses,0.054448
Scene343_9, beachball,0.594521
Scene344_0, swing,0.000001
Scene344_0, soccerball,0.303016
Scene344_1, swing,0.002241
Scene344_1, oaktree,0.00061
Scene344_1, bear,0.000001
Scene344_1, soccerball,0.003143
Scene344_2, slide,0.000014
Scene344_2, oaktree,0.000001
Scene344_2, bear,0.105136
Scene344_2, piratehat,0.00009
Scene344_2, soccerball,0.009828
Scene344_3, bear,0.000021
Scene344_3, soccerball,0.312565
Scene344_4, girl,0.000401
Scene344_4, bear,0.001687
Scene344_4, soccerball,0.02511
Scene344_5, girl,0.315846
Scene344_5, soccerball,0.189285
Scene344_6, appletree,0.000012
Scene344_6, soccerball,0.05866
Scene344_7, slide,0.002619
Scene344_7, purpleglasses,0.041983
Scene344_7, soccerball,0.001416
Scene344_8, oaktree,0.000003
Scene344_9, soccerball,0.109701
Scene345_0, hotairballoon,0.00009
Scene345_0, baseballcap,0.086943
Scene345_0, tennisball,0.937067
Scene345_1, dog,0.006765
Scene345_1, baseballcap,0.004677
Scene345_1, piratehat,0.090854
Scene345_1, tennisball,0.959829
Scene345_2, dog,0.000005
Scene345_2, piratehat,0.003632
Scene345_2, tennisball,0.36331
Scene345_3, oaktree,0.00352
Scene345_3, tennisball,0.010558
Scene345_4, tent,0.000952
Scene345_4, tennisball,0.985605
Scene345_5, oaktree,0.000012
Scene345_5, vikinghat,0.002189
Scene345_5, tennisball,0.000001
Scene345_6, table,0.000164
Scene345_7, frisbee,0.034666
Scene345_8, oaktree,0.043871
Scene345_9, wintercap,0.001925
Scene346_0, girl,0.850016
Scene346_0, bear,0.000094
Scene346_1, helicopter,0.000001
Scene346_1, girl,0.010255
Scene346_2, helicopter,0.003956
Scene346_2, appletree,0.000599
Scene346_2, bennie,0.001409
Scene346_2, vikinghat,0.447312
Scene346_3, appletree,0.179694
Scene346_3, girl,0.000033
Scene346_3, piratehat,0.408812
Scene346_4, appletree,0.000488
Scene346_4, girl,0.090523
Scene346_5, girl,0.010188
Scene346_6, girl,0.20583
Scene346_6, soccerball,0.080022
Scene346_7, helicopter,0.00009
Scene346_7, girl,0.003878
Scene346_7, baseballcap,0.289095
Scene346_7, vikinghat,0.024699
Scene346_8, girl,0.00002
Scene346_8, bear,0.000656
Scene346_9, helicopter,0.001632
Scene346_9, girl,0.000007
Scene347_0, pinetree,0.000072
Scene347_0, girl,0.014286
Scene347_0, cat,0.055244
Scene347_0, duck,0.071326
Scene347_1, duck,0.000504
Scene347_1, baseballcap,0.027269
Scene347_2, girl,0.861569
Scene347_2, duck,0.000006
Scene347_3, girl,0.346976
Scene347_3, duck,0.000001
Scene347_4, cat,0.000002
Scene347_4, duck,0.046771
Scene347_5, girl,0.628449
Scene347_5, duck,0.000011
Scene347_6, girl,0.1998
Scene347_6, cat,0.000006
Scene347_7, cat,0.003419
Scene347_7, hamburger,0.000028
Scene347_8, girl,0.038832
Scene347_9, duck,0.004947
Scene347_9, beachball,0.000013
Scene348_0, swing,0.943178
Scene348_0, girl,0.182684
Scene348_1, swing,0.669985
Scene348_1, girl,0.818321
Scene348_1, baseballcap,0.035119
Scene348_2, airplane,0.000001
Scene348_2, swing,0.740167
Scene348_2, girl,0.888181
Scene348_2, dog,0.000003
Scene348_3, swing,0.801717
Scene348_3, table,0.000001
Scene348_3, girl,0.800515
Scene348_3, soda,0.000005
Scene348_4, swing,0.542841
Scene348_4, girl,0.614149
Scene348_5, swing,0.525976
Scene348_5, girl,0.850016
Scene348_5, baseballcap,0.02764
Scene348_6, swing,0.63318
Scene348_6, girl,0.818321
Scene348_6, football,0.000004
Scene348_7, swing,0.508648
Scene348_7, girl,0.67267
Scene348_7, baseballcap,0.040762
Scene348_8, swing,0.717
Scene348_8, girl,0.837545
Scene348_9, swing,0.688955
Scene348_9, girl,0.887737
Scene348_9, dog,0.000001
Scene349_0, girl,0.00511
Scene349_0, hamburger,0.980199
Scene349_1, table,0.000037
Scene349_1, hamburger,0.99005
Scene349_1, frisbee,0.048485
Scene349_2, bear,0.006654
Scene349_2, purpleglasses,0.009726
Scene349_2, hamburger,0.973848
Scene349_3, girl,0.000728
Scene349_3, bear,0.000148
Scene349_3, baseballcap,0.002189
Scene349_3, hamburger,0.996008
Scene349_4, pinetree,0.000001
Scene349_4, girl,0.02196
Scene349_4, bear,0.007597
Scene349_4, hamburger,0.793073
Scene349_5, girl,0.027034
Scene349_5, bear,0.000001
Scene349_5, baseballcap,0.000072
Scene349_5, hamburger,0.72501
Scene349_6, girl,0.001189
Scene349_6, bear,0.000094
Scene349_6, hamburger,0.928207
Scene349_7, bennie,0.021354
Scene349_7, hamburger,0.918972
Scene349_8, girl,0.006912
Scene349_8, baseballcap,0.033827
Scene349_8, hamburger,0.98167
Scene349_9, girl,0.000065
Scene349_9, bear,0.000002
Scene349_9, hamburger,0.987578
