name,object,closeness
Scene347_6, cat,0.000013
Scene347_6, purpleglasses,0.000012
Scene347_7, pinetree,0.000057
Scene347_7, duck,0.000006
Scene347_8, boy,0.000084
Scene348_0, swing,0.009804
Scene348_0, appletree,0.000006
Scene348_0, boy,0.002573
Scene348_1, swing,0.065056
Scene348_1, boy,0.003455
Scene348_1, baseballcap,0.025836
Scene348_2, airplane,0.00612
Scene348_2, swing,0.316034
Scene348_2, boy,0.056495
Scene348_3, swing,0.043587
Scene348_3, boy,0.001148
Scene348_4, swing,0.107163
Scene348_4, boy,0.076811
Scene348_5, swing,0.105136
Scene348_5, boy,0.00381
Scene348_5, baseballcap,0.977751
Scene348_6, cloud,0.012823
Scene348_6, swing,0.065546
Scene348_6, boy,0.003455
Scene348_7, swing,0.060993
Scene348_7, boy,0.000979
Scene348_7, baseballcap,0.034666
Scene348_8, sun,0.000382
Scene348_8, swing,0.223956
Scene348_8, boy,0.065265
Scene348_9, swing,0.365604
Scene348_9, boy,0.060349
Scene349_0, hotairballoon,0.002861
Scene349_2, bear,0.000046
Scene349_2, vikinghat,0.000037
Scene349_3, hotairballoon,0.000002
Scene349_3, hamburger,0.000011
Scene349_4, boy,0.000003
Scene349_4, hamburger,0.000221
Scene349_5, sun,0.000106
Scene349_5, boy,0.000004
Scene349_5, baseballcap,0.982141
Scene349_5, hamburger,0.00012
Scene349_6, hamburger,0.000001
Scene349_7, sun,0.102233
Scene349_8, helicopter,0.07816
Scene349_8, baseballcap,0.000027
