name,object,closeness
Scene335_8, baseballbat,0.844509
Scene335_9, snake,0.092319
Scene335_9, vikinghat,0.076536
Scene335_9, baseballbat,0.875903
Scene336_0, sun,0.000123
Scene336_0, oaktree,0.000073
Scene336_0, dog,0.000017
Scene336_1, oaktree,0.045139
Scene336_1, dog,0.014625
Scene336_1, football,0.000001
Scene336_2, dog,0.019841
Scene336_2, sunglasses,0.000983
Scene336_3, boy,0.000008
Scene336_3, bennie,0.30331
Scene336_3, sunglasses,0.001358
Scene336_3, football,0.000002
Scene336_4, hotairballoon,0.000052
Scene336_4, oaktree,0.18452
Scene336_4, football,0.000017
Scene336_5, rocket,0.006738
Scene336_5, football,0.000064
Scene336_6, sun,0.001628
Scene336_6, dog,0.000002
Scene336_6, football,0.003907
Scene336_7, boy,0.004416
Scene336_8, cloud,0.000025
Scene336_8, boy,0.379045
Scene336_8, dog,0.000001
Scene336_8, football,0.001341
Scene336_9, dog,0.001956
Scene336_9, purpleglasses,0.629125
Scene336_9, beachball,0.000006
Scene337_0, cloud,0.00905
Scene337_0, football,0.003567
Scene337_1, hotairballoon,0.000016
Scene337_1, lightning,0.000478
Scene337_1, appletree,0.047644
Scene337_1, football,0.000044
Scene337_2, boy,0.000088
Scene337_2, baseballcap,0.000281
Scene337_2, football,0.75239
Scene337_3, helicopter,0.000008
Scene337_3, cat,0.00001
Scene337_3, football,0.042119
Scene337_4, football,0.001533
Scene337_5, boy,0.000091
Scene337_5, piratehat,0.000218
Scene337_5, football,0.266868
Scene337_6, hotairballoon,0.000034
Scene337_7, soccerball,0.077576
Scene337_7, football,0.099659
Scene337_8, cloud,0.000025
Scene337_8, cat,0.002045
Scene337_8, football,0.949329
Scene337_9, cat,0.000014
Scene337_9, football,0.065875
Scene338_0, baseball,0.398593
Scene338_1, baseball,0.133121
Scene338_2, baseball,0.004959
Scene338_3, baseball,0.020445
Scene338_4, airplane,0.000015
Scene338_4, sunglasses,0.034099
Scene338_4, baseball,0.090854
Scene338_5, airplane,0.000001
Scene338_5, purpleglasses,0.131732
Scene338_6, baseball,0.380412
Scene338_7, baseball,0.000003
Scene338_8, airplane,0.00226
Scene338_8, snake,0.00054
Scene338_8, piratehat,0.002466
Scene338_8, hotdog,0.995012
Scene338_8, hamburger,0.000001
Scene338_8, baseball,0.000831
Scene338_9, baseball,0.01536
Scene339_0, slide,0.000047
Scene339_0, boy,0.00021
Scene339_0, dog,0.25433
Scene339_0, wizardhat,0.000007
Scene339_0, hamburger,0.105988
Scene339_1, boy,0.000041
Scene339_1, dog,0.068392
Scene339_1, hamburger,0.122151
Scene339_2, dog,0.019448
Scene339_2, hamburger,0.058601
Scene339_3, boy,0.021818
Scene339_3, wizardhat,0.000001
Scene339_4, boy,0.000007
Scene339_5, boy,0.000085
Scene339_5, cat,0.120032
Scene339_5, dog,0.01061
Scene339_5, wizardhat,0.000001
Scene339_5, hamburger,0.000641
Scene339_6, dog,0.005765
Scene339_6, purpleglasses,0.146241
Scene339_6, hamburger,0.000424
Scene339_7, pinetree,0.013817
Scene339_7, boy,0.000741
Scene339_7, dog,0.550023
Scene339_7, wizardhat,0.000021
Scene339_7, hamburger,0.476787
Scene339_8, boy,0.000084
Scene339_9, slide,0.179604
Scene339_9, boy,0.05434
Scene339_9, wizardhat,0.000243
Scene339_9, vikinghat,0.072367
Scene339_9, purpleglasses,0.009109
Scene340_7, boy,0.000244
Scene340_7, baseballcap,0.000002
Scene340_9, boy,0.000003
Scene340_9, purpleglasses,0.074125
Scene341_0, boy,0.208357
Scene341_0, cat,0.000516
Scene341_0, bennie,0.004603
Scene341_0, kite,0.000001
Scene341_1, oaktree,0.000769
Scene341_1, boy,0.68352
Scene341_1, bennie,0.000346
Scene341_2, table,0.000393
Scene341_2, boy,0.620643
Scene341_2, kite,0.074181
Scene341_3, boy,0.190806
Scene341_3, purpleglasses,0.012034
Scene341_4, boy,0.001343
Scene341_4, beachball,0.092181
Scene341_5, boy,0.105505
Scene341_5, dog,0.000576
Scene341_5, duck,0.004118
Scene341_5, pie,0.950754
Scene341_5, pail,0.00002
Scene341_6, boy,0.005947
Scene341_6, bennie,0.000017
Scene341_6, kite,0.003643
Scene341_7, boy,0.029232
Scene341_7, baseballcap,0.000109
Scene341_8, boy,0.02379
Scene341_8, balloons,0.000031
Scene341_9, boy,0.038832
Scene341_9, baseballcap,0.021818
Scene341_9, kite,0.000334
Scene342_1, balloons,0.966862
Scene343_0, slide,0.109219
Scene343_0, dog,0.01323
Scene343_0, beachball,0.000001
Scene343_1, slide,0.009279
Scene343_1, bennie,0.008982
Scene343_2, cloud,0.000826
Scene343_2, slide,0.333371
Scene343_3, slide,0.008425
Scene343_3, beachball,0.000001
Scene343_4, slide,0.003359
Scene343_4, boy,0.027932
Scene343_4, beachball,0.00009
Scene343_5, slide,0.000059
Scene343_5, beachball,0.000006
Scene343_6, slide,0.004567
Scene343_6, boy,0.000001
Scene343_7, slide,0.072367
Scene343_7, beachball,0.000008
Scene343_8, slide,0.012135
Scene343_8, boy,0.002691
Scene343_8, sunglasses,0.001757
Scene343_9, bouncy,0.001961
Scene343_9, slide,0.00036
Scene343_9, purpleglasses,0.047715
Scene344_4, rocket,0.060025
Scene344_4, boy,0.000137
Scene344_5, boy,0.285487
Scene344_5, soccerball,0.000091
Scene346_0, boy,0.020081
Scene346_1, helicopter,0.000002
Scene346_1, boy,0.060265
Scene346_1, bear,0.0015
Scene346_2, boy,0.002206
Scene346_2, bennie,0.006618
Scene346_3, boy,0.012463
Scene346_4, boy,0.060247
Scene346_4, bear,0.000026
Scene346_5, oaktree,0.000021
Scene346_5, boy,0.000035
Scene346_6, boy,0.165431
Scene346_6, bear,0.000001
Scene346_6, soccerball,0.000122
Scene346_7, helicopter,0.012875
Scene346_7, boy,0.00138
Scene346_7, bear,0.000006
Scene346_7, baseballcap,0.051175
Scene346_7, vikinghat,0.30331
Scene346_8, appletree,0.000003
Scene346_8, bear,0.000126
Scene346_8, sunglasses,0.070651
Scene346_9, boy,0.003135
Scene347_0, boy,0.000224
Scene347_0, cat,0.008031
Scene347_0, duck,0.000001
Scene347_1, helicopter,0.000001
Scene347_1, cat,0.008321
Scene347_1, wintercap,0.005762
Scene347_2, boy,0.095083
Scene347_3, boy,0.541994
Scene347_4, oaktree,0.000023
Scene347_4, cat,0.178619
Scene347_4, duck,0.000041
Scene347_5, boy,0.016172
Scene347_6, boy,0.911285
Scene347_6, cat,0.021227
Scene347_6, purpleglasses,0.004446
Scene347_7, duck,0.002233
Scene347_7, hamburger,0.00003
Scene347_8, boy,0.858559
Scene347_8, duck,0.001634
Scene347_9, cat,0.003162
Scene347_9, beachball,0.000001
Scene348_0, swing,0.663319
Scene348_0, appletree,0.000362
Scene348_0, boy,0.749012
Scene348_0, dog,0.00002
Scene348_1, swing,0.679771
Scene348_1, boy,0.112759
Scene348_1, baseballcap,0.001265
Scene348_2, swing,0.35667
Scene348_2, boy,0.328009
Scene348_3, swing,0.776856
Scene348_3, boy,0.052209
Scene348_4, swing,0.809208
Scene348_4, boy,0.841138
Scene348_5, swing,0.546074
Scene348_5, boy,0.103467
Scene348_5, baseballcap,0.011131
Scene348_6, swing,0.680791
Scene348_6, boy,0.112759
Scene348_6, football,0.000033
Scene348_7, swing,0.682154
Scene348_7, boy,0.089591
Scene348_7, baseballcap,0.006789
Scene348_8, swing,0.470602
Scene348_8, boy,0.39765
Scene348_9, swing,0.309693
Scene348_9, boy,0.334053
Scene349_0, boy,0.007098
Scene349_0, hamburger,0.043283
Scene349_1, table,0.000042
Scene349_2, bear,0.029173
Scene349_2, vikinghat,0.002094
Scene349_3, boy,0.000546
Scene349_3, baseballcap,0.000031
Scene349_3, hamburger,0.257561
Scene349_4, boy,0.008035
Scene349_4, hamburger,0.078481
Scene349_5, boy,0.055619
Scene349_5, baseballcap,0.093849
Scene349_5, hamburger,0.536592
Scene349_6, boy,0.000263
Scene349_6, hamburger,0.150093
Scene349_7, boy,0.000002
Scene349_7, bennie,0.000004
Scene349_7, hamburger,0.000083
Scene349_8, helicopter,0.000096
Scene349_8, boy,0.019448
Scene349_8, baseballcap,0.474972
Scene349_8, hamburger,0.038293
Scene349_9, boy,0.004959
Scene349_9, hamburger,0.040035
